Last name of the artist;First name of the artist;Sex of the artist (F/M/FM/empty);Membership in movement, if applicable;Biographical elements;Detailed address of the artist, as it appears in the catalogue;Country of the artist;State of the artist;City of the artist;Street number of the artist's address;Street name of the artist's address;Floor level of the artist's address;Local address of the artist;Additional information on the artist's address;Address as it appears in the catalogue;Country of the artist 2;State of the artist 2;City of the artist 2;Street number of the artist's address 2;Street name of the artist's address 2;Floor level of the artist's address 2;Local address of the artist 2;Additional information on the artist's address 2;Artist's nationality;Student of;Birth year;Month of birth;Day of birth;Detailed birth address of the artist, as it appears in the catalogue;Country of birth;State of birth;City of birth;Street number of the birth address;Street name of the birth address;Floor level of the birth address;Local address of birth;Additional information on the birth address;Year of death;Month of death;Day of death;Detailed death address of the artist, as it appears in the catalogue;Country of death;State of death;City of death;Street number of the death address;Street name of the death address;Floor level of the death address;Local address of death;Additional information on the death address;Notes;Number;Title of artwork;Subtitle;Translated title;Start year of creation;Start month of creation;Start day of creation;End year of creation;End month of creation;End day of creation;Country of creation;State of creation;City of creation;Dimensions;Categories;Medium;Room;Chapter of the catalogue ?;Price;Location/Owner;Owner's country;Owner's state;Owner's city;Notes
SERRES, Antony; ; ; ; né à Bordeaux. -Saint (Seine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;719;La tâche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SERRES, Antony; ; ; ; né à Bordeaux. -Saint (Seine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;720;Retour d'école;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SERRES, Antony; ; ; ; né à Bordeaux. -Saint (Seine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;721;Misère noire;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SERRES, Antony; ; ; ; né à Bordeaux. -Saint (Seine; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;722;Petite vendange;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SERVAL, Maurice; ; ; ;né à Douai, -26, rue Bréda (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;723;Intérieur;Aquarelle; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SERVAL, Maurice; ; ; ;né à Douai, -26, rue Bréda (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;724;Ruines de la Cour des comptes;Aquarelle; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SERVAL, Maurice; ; ; ;né à Douai, -26, rue Bréda (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;725;Ruines de la Cour des comptes;Aquarelle; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;726;Chahut;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;727;Jeune femme se poudrant;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;728;Port-en-Bessin un dimanche;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;729;Port-en-Bessin, l'avant-port (marée basse;appartient à M. de la Haut; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;730;Port-en-Bessin, l'avant-port (marée haute;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;731;Port-en-Bessin, entrée de l'avant;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;732;Les Grues et la Percée;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;733;Temps gris;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;734;Printemps;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SEURAT, Georges; ; ; ;né à Paris. -39, passage de l'Élysée des; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;735;Paul Alexis. Paul Signac;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;736;Op. 201. Un dimanche. Paris 1889;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;737;LA MER De Cassis (Bouches-du-Rhône), avril, mai, juin 1889. Op 200;Prêté par Mme Monnom; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;738;LA MER De Cassis (Bouches-du-Rhône), avril, mai, juin 1889 Op. 197;Prêté par M. Lemonnier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;739;LA MER De Cassis (Bouches-du-Rhône), avril, mai, juin 1889 Op. 196;Prêté par M. Ch. Storm de S. Gravesande; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;740;LA MER De Cassis (Bouches-du-Rhône), avril, mai, juin 1889 Op. 195;Prêté par M. Lemonnier; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;741;De Portrieux (Côtes-du-Nord) juin, juillet août, septembre 1888 Op 185;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;742;De Portrieux (Côtes-du-Nord) juin, juillet août, septembre 1888 Op 184;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;743;De Portrieux (Côtes-du-Nord) juin, juillet août, septembre 1888 Op 182;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIGNAC, Paul; ; ; ;né à Paris. -20, avenue de Clichy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;744;De Portrieux (Côtes-du-Nord) juin, juillet août, septembre 1888 Op 181;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMAS, Martial; ; ; ;né à Paris. -9, rué Ganneron; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;745;Étude;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMAS, Martial; ; ; ;né à Paris. -9, rué Ganneron; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;746;Études;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMAS, Martial; ; ; ;né à Paris. -9, rué Ganneron; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;747;Études;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMONET, Louis-Claude; ; ; ;né à Bez (Côte-d'Or). -9, rue Jacob (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;748;Après l'orage à Cernay;appartient à Mlle J. S.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMONET, Louis-Claude; ; ; ;né à Bez (Côte-d'Or). -9, rue Jacob (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;749;Sur la falaise à Douarnènez (Finistère;ap partient à Mlle J. S; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMONET, Louis-Claude; ; ; ;né à Bez (Côte-d'Or). -9, rue Jacob (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;750;Préparatifs pour la pêche à Douarnenez;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMONET, Louis-Claude; ; ; ;né à Bez (Côte-d'Or). -9, rue Jacob (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;751;Escalier descendant à la mer (Douarnenez;Nature morte (appartient à Mlle J. S.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SIMONET, Louis-Claude; ; ; ;né à Bez (Côte-d'Or). -9, rue Jacob (Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;752;Femme au puits;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;753;Colline de Ponsin au soleil du matin;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;754;Étang de Saint;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;755;Terreau au bord de l'Ain;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;756;L'albarine à Torcieux (Ain;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;757;Soleil sur la plaine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;758;Saules et sables de l'Ain;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;759;Les seconds foins, après;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;760;Orage à Neuville;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SON, Johannès; ; ; ; né à Lyon. -Faubourg Saint Bourg (Ain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;761;Un étang de la Dombe avant l'orage;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SOULEY-DARQUÉ (Mme), Marguerite; ; ; ;née à Dax (Landes). -8, villa Michel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;762;Portrait de Mlle Constance Fontaine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SOULEY-DARQUÉ (Mme), Marguerite; ; ; ;née à Dax (Landes). -8, villa Michel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;763;Pêcheur raccommodant ses filets;Étude; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SOULEY-DARQUÉ (Mme), Marguerite; ; ; ;née à Dax (Landes). -8, villa Michel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;764;Sous la tonnelle;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
SOULEY-DARQUÉ (Mme), Marguerite; ; ; ;née à Dax (Landes). -8, villa Michel; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;765;Mme Souley;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TELLIER, Albert; ; ; ;né à Condé-sur-Noireau (Calvados). - 6, Chemin de Saint-Michel, Louveciennes (Seine Oise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;766;Nature morte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TELLIER, Albert; ; ; ;né à Condé-sur-Noireau (Calvados). - 6, Chemin de Saint-Michel, Louveciennes (Seine Oise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;767;Nature morte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TENAILLE, Louis; ; ; ;né à Marcilly (Haute-Marne). - 117, boulevard Richard-Lenoir, à Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;768;En attendant le dernier train;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TENAILLE, Louis; ; ; ;né à Marcilly (Haute-Marne). - 117, boulevard Richard-Lenoir, à Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;769;Vue prise au quai de Billy, 6 septembre 1889, à dix heures soir;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TENAILLE, Louis; ; ; ;né à Marcilly (Haute-Marne). - 117, boulevard Richard-Lenoir, à Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;770;Souvenir de Montmartre;Étude; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TENAILLE, Louis; ; ; ;né à Marcilly (Haute-Marne). - 117, boulevard Richard-Lenoir, à Paris; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;771;Étude, soir;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;772;La pêche aux chevrettes, bords de la Garonne;Peinture; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;773;Les Biquets;Eau-forte d'après Hanoteau; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;774;Les Fontaines noires;Eau-forte d'après Hanoteau; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;775;Une tricoteuse;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;776;Les bords de la Seine, Bas;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;777;Portrait de l'auteur;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;778;La grosse cloche à Bordeaux;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;779;Nature morte;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;780;La rue Saint-Denis à Paris pendant la fête du 14 juillet;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
TESSIER, Pierre Léon; ; ; ;né à Paris. -60, rue de la Tour. Passy; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;781;Un Bourguignon;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
THÉO VAN RYSSELBERGHE; ; ; ;née à Bruxelles. -422, avenue Louise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;782;Portrait de Mme D. B;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
THÉO VAN RYSSELBERGHE; ; ; ;née à Bruxelles. -422, avenue Louise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;783;Portrait de Mme Pe*r;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
THÉO VAN RYSSELBERGHE; ; ; ;née à Bruxelles. -422, avenue Louise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;784;Portrait de filletté;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
THÉO VAN RYSSELBERGHE; ; ; ;née à Bruxelles. -422, avenue Louise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;785;Portrait de Mme G;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
THÉO VAN RYSSELBERGHE; ; ; ;née à Bruxelles. -422, avenue Louise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;786;Marine;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
THÉO VAN RYSSELBERGHE; ; ; ;née à Bruxelles. -422, avenue Louise; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;787;Tennis;; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
